client_id,Apple,Microsoft,TotalEnergies,LVMH,Airbus,BNP_Paribas,Tesla,Amazon,ETF_SP500,ETF_CAC40,ETF_Monde,ETF_Technologie,ETF_Energie_Verte,ETF_Obligations,ETF_Immobilier
CLT_27846,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
CLT_27847,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
CLT_27848,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0
CLT_27849,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0
CLT_27850,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1
CLT_27851,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1
CLT_27852,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
CLT_27853,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1
CLT_27854,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1
CLT_27855,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
CLT_27856,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1
CLT_27857,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
CLT_27858,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0
CLT_27859,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1
CLT_27860,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
CLT_27861,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
CLT_27862,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0
CLT_27863,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0
CLT_27864,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0
CLT_27865,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0
CLT_27866,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0
CLT_27867,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0
CLT_27868,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0
CLT_27869,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1
CLT_27870,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0
CLT_27871,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1
CLT_27872,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
CLT_27873,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1
CLT_27874,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
CLT_27875,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
CLT_27876,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
CLT_27877,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
CLT_27878,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0
CLT_27879,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0
CLT_27880,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
CLT_27881,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1
CLT_27882,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0
CLT_27883,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
CLT_27884,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1
CLT_27885,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1
CLT_27886,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
CLT_27887,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
CLT_27888,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1
CLT_27889,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0
CLT_27890,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
CLT_27891,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0
CLT_27892,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
CLT_27893,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0
CLT_27894,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0
CLT_27895,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1
CLT_27896,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0
CLT_27897,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
CLT_27898,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1
CLT_27899,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
CLT_27900,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0
CLT_27901,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0
CLT_27902,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1
CLT_27903,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1
CLT_27904,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1
CLT_27905,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1
CLT_27906,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1
CLT_27907,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
CLT_27908,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
CLT_27909,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
CLT_27910,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1
CLT_27911,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0
CLT_27912,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
CLT_27913,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0
CLT_27914,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0
CLT_27915,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
CLT_27916,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0
CLT_27917,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
CLT_27918,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1
CLT_27919,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
CLT_27920,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
CLT_27921,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0
CLT_27922,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0
CLT_27923,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0
CLT_27924,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0
CLT_27925,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
CLT_27926,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
CLT_27927,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
CLT_27928,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1
CLT_27929,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0
CLT_27930,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1
CLT_27931,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1
CLT_27932,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0
CLT_27933,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
CLT_27934,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1
CLT_27935,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1
CLT_27936,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1
CLT_27937,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
CLT_27938,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0
CLT_27939,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1
CLT_27940,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0
CLT_27941,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
CLT_27942,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
CLT_27943,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1
CLT_27944,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1
CLT_27945,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
CLT_27946,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1
CLT_27947,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0
CLT_27948,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1
CLT_27949,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
CLT_27950,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CLT_27951,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0
CLT_27952,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1
CLT_27953,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1
CLT_27954,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
CLT_27955,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0
CLT_27956,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0
CLT_27957,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
CLT_27958,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
CLT_27959,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0
CLT_27960,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0
CLT_27961,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
CLT_27962,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
CLT_27963,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0
CLT_27964,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
CLT_27965,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
CLT_27966,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
CLT_27967,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
CLT_27968,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
CLT_27969,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
CLT_27970,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
CLT_27971,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0
CLT_27972,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1
CLT_27973,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0
CLT_27974,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1
CLT_27975,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
CLT_27976,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0
CLT_27977,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0
CLT_27978,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0
CLT_27979,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0
CLT_27980,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1
CLT_27981,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
CLT_27982,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1
CLT_27983,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
CLT_27984,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1
CLT_27985,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0
CLT_27986,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0
CLT_27987,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0
CLT_27988,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0
CLT_27989,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0
CLT_27990,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1
CLT_27991,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0
CLT_27992,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1
CLT_27993,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1
CLT_27994,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1
CLT_27995,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0
CLT_27996,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
CLT_27997,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
CLT_27998,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0
CLT_27999,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0
CLT_28000,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CLT_28001,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CLT_28002,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0
CLT_28003,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0
CLT_28004,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1
CLT_28005,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1
CLT_28006,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
CLT_28007,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0
CLT_28008,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
CLT_28009,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1
CLT_28010,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
CLT_28011,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1
CLT_28012,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1
CLT_28013,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0
CLT_28014,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1
CLT_28015,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
CLT_28016,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0
CLT_28017,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0
CLT_28018,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
CLT_28019,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1
CLT_28020,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0
CLT_28021,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1
CLT_28022,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
CLT_28023,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0
CLT_28024,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
CLT_28025,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0
CLT_28026,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0
CLT_28027,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
CLT_28028,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1
CLT_28029,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0
CLT_28030,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
CLT_28031,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1
CLT_28032,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
CLT_28033,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1
CLT_28034,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1
CLT_28035,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1
CLT_28036,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
CLT_28037,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
CLT_28038,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1
CLT_28039,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1
CLT_28040,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
CLT_28041,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1
CLT_28042,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CLT_28043,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0
CLT_28044,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
CLT_28045,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1
CLT_28046,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1
CLT_28047,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
CLT_28048,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
CLT_28049,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0
CLT_28050,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1
CLT_28051,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
CLT_28052,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1
CLT_28053,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1
CLT_28054,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1
CLT_28055,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
CLT_28056,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0
CLT_28057,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0
CLT_28058,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0
CLT_28059,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0
CLT_28060,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1
CLT_28061,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
CLT_28062,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
CLT_28063,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1
CLT_28064,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
CLT_28065,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
CLT_28066,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0
CLT_28067,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0
CLT_28068,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
CLT_28069,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0
CLT_28070,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
CLT_28071,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0
CLT_28072,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
CLT_28073,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1
CLT_28074,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1
CLT_28075,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0
CLT_28076,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
CLT_28077,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0
CLT_28078,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
CLT_28079,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1
CLT_28080,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
CLT_28081,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1
CLT_28082,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1
CLT_28083,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
CLT_28084,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CLT_28085,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0
CLT_28086,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
CLT_28087,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0
CLT_28088,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
CLT_28089,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0
CLT_28090,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0
CLT_28091,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
CLT_28092,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0
CLT_28093,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1
CLT_28094,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1
CLT_28095,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1
CLT_28096,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0
CLT_28097,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
CLT_28098,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0
CLT_28099,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
CLT_28100,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0
CLT_28101,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1
CLT_28102,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
CLT_28103,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1
CLT_28104,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1
CLT_28105,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
CLT_28106,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0
CLT_28107,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0
CLT_28108,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1
CLT_28109,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1
CLT_28110,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
CLT_28111,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0
CLT_28112,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0
CLT_28113,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
CLT_28114,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1
CLT_28115,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
CLT_28116,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0
CLT_28117,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CLT_28118,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
CLT_28119,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0
CLT_28120,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
CLT_28121,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0
CLT_28122,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1
CLT_28123,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0
CLT_28124,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1
CLT_28125,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1
CLT_28126,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
CLT_28127,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
CLT_28128,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0
CLT_28129,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0
CLT_28130,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1
CLT_28131,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
CLT_28132,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
CLT_28133,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0
CLT_28134,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0
CLT_28135,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1
CLT_28136,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1
CLT_28137,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0
CLT_28138,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0
CLT_28139,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
CLT_28140,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1
CLT_28141,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1
CLT_28142,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0
CLT_28143,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0
CLT_28144,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
CLT_28145,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1
CLT_28146,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0
CLT_28147,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0
CLT_28148,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
CLT_28149,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1
CLT_28150,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0
CLT_28151,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1
CLT_28152,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
CLT_28153,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0
CLT_28154,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1
CLT_28155,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0
CLT_28156,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
CLT_28157,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0
CLT_28158,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
CLT_28159,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
CLT_28160,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1
CLT_28161,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
CLT_28162,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1
CLT_28163,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1
CLT_28164,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
CLT_28165,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1
CLT_28166,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
CLT_28167,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0
CLT_28168,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0
CLT_28169,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0
CLT_28170,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
CLT_28171,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0
CLT_28172,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0
CLT_28173,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0
CLT_28174,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
CLT_28175,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0
CLT_28176,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0
CLT_28177,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0
CLT_28178,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0
CLT_28179,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
CLT_28180,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0
CLT_28181,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0
CLT_28182,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1
CLT_28183,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0
CLT_28184,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1
CLT_28185,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
CLT_28186,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0
CLT_28187,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
CLT_28188,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
CLT_28189,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0
CLT_28190,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
CLT_28191,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
CLT_28192,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
CLT_28193,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1
CLT_28194,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
CLT_28195,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
CLT_28196,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1
CLT_28197,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1
CLT_28198,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
CLT_28199,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1
CLT_28200,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0
CLT_28201,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1
CLT_28202,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
CLT_28203,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0
CLT_28204,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0
CLT_28205,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0
CLT_28206,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1
CLT_28207,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
CLT_28208,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
CLT_28209,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0
CLT_28210,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
CLT_28211,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
CLT_28212,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0
CLT_28213,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
CLT_28214,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0
CLT_28215,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
CLT_28216,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1
CLT_28217,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
CLT_28218,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
CLT_28219,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1
CLT_28220,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0
